player_name,id,date_of_birth,place_of_birth,country_of_birth,town_of_birth,height_cm,weight_kg,position,awards_cnt,RG,RA,RTP,RPM,RGD,RGAA,RSO,RGA,RTOI,RS,RPLMI,RWR,ARSP,PSG,PSA,PSTP,PSPM,PSGD,PSGAA,PSSO,PSGA,PSTOI,PSS,PSPLMI,PSWR,APSSP,lng,lat
Aaron Palushaj,12513,1989-09-07,"Livonia, MI, USA",USA,Livonia,183,87,RW/LW,5,0.2825361512791991,0.4660734149054505,0.7486095661846496,0.8008898776418243,0.0,0.0,0.0,0.0,0.0,0.0,0.058954393770856504,0.0,0.0,0.25,0.4868421052631579,0.7368421052631579,0.9342105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.039473684210526314,0.0,0.0,42.36837,-83.3527097
Adam Almquist,10378,1991-02-27,"Jönköping, SWE",SWE,Jonkoping,181,77,D,31,0.09886363636363636,0.3795454545454545,0.4784090909090909,0.6477272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.08522727272727272,0.0,0.0,0.10434782608695652,0.3217391304347826,0.4260869565217391,0.8782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,57.7825634,14.165719
Adam Cracknell,14459,1985-07-15,"Prince Albert, SK, CAN",CAN,Prince Albert,191,98,RW/C,1,0.27765881513204854,0.3468950749464668,0.6245538900785154,0.6259814418272662,0.0,0.0,0.0,0.0,0.0,0.0,0.03997144896502498,0.0,0.0,0.33884297520661155,0.3884297520661157,0.7272727272727273,0.2975206611570248,0.0,0.0,0.0,0.0,0.0,0.0,-0.04132231404958678,0.0,0.0,53.201097,-105.748901
Adam Deutsch,86175,1995-05-22,"Gävle, SWE",SWE,Gavle,184,86,D,4,0.11805555555555555,0.23148148148148148,0.34953703703703703,0.44675925925925924,0.0,0.0,0.0,0.0,0.0,0.0,0.12962962962962962,0.0,0.0,0.15384615384615385,0.28205128205128205,0.4358974358974359,0.41025641025641024,0.0,0.0,0.0,0.0,0.0,0.0,-0.02564102564102564,0.0,0.0,60.6750132,17.1467019
Adam Helewka,119394,1995-07-21,"Burnaby, BC, CAN",CAN,Burnaby,188,93,LW/C,3,0.39212827988338195,0.4650145772594752,0.8571428571428571,0.6326530612244898,0.0,0.0,0.0,0.0,0.0,0.0,0.05830903790087463,0.0,0.0,0.34177215189873417,0.43037974683544306,0.7721518987341772,0.6582278481012658,0.0,0.0,0.0,0.0,0.0,0.0,-0.379746835443038,0.0,0.0,49.2433804,-122.972545
Adam Húska,201638,1997-05-12,"Zvolen, SVK",SVK,Zvolen,192,80,G,8,0.0,0.0,0.0,0.0,0.13186813186813187,0.3167032967032967,0.02197802197802198,1.8983516483516483,0.6748626373626374,0.18076923076923077,0.0,0.41735537190082644,0.882483870967742,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.75,0.2833333333333333,0.069375,0.0,0.25,0.898,48.5782517,19.1247135
Adam Janosik,34749,1992-09-07,"Spisska Nova Ves, SVK",SVK,Spisska Nova Ves,180,83,D,2,0.08408408408408409,0.21121121121121122,0.2952952952952953,0.7697697697697697,0.0,0.0,0.0,0.0,0.0,0.0,-0.008008008008008008,0.0,0.0,0.13846153846153847,0.23076923076923078,0.36923076923076925,0.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.1076923076923077,0.0,0.0,48.9435344,20.562964
Adam Liska,269279,1999-10-14,"Bratislava, SVK",SVK,Bratislava,181,83,LW,4,0.22495606326889278,0.2688927943760984,0.4938488576449912,0.15817223198594024,0.0,0.0,0.0,0.0,0.0,0.0,-0.01054481546572935,0.0,0.0,0.2191780821917808,0.5068493150684932,0.726027397260274,0.410958904109589,0.0,0.0,0.0,0.0,0.0,0.0,0.0821917808219178,0.0,0.0,48.1516988,17.1093063
Adam Masuhr,41,1983-05-21,"Gävle, SWE",SWE,Gavle,183,86,D,10,0.11819727891156463,0.2100340136054422,0.3282312925170068,0.5195578231292517,0.0,0.0,0.0,0.0,0.0,0.0,-0.06717687074829932,0.0,0.0,0.10416666666666667,0.2222222222222222,0.3263888888888889,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.006944444444444444,0.0,0.0,60.6750132,17.1467019
Adam Munro,10846,1982-11-12,"St. George, ON, CAN",CAN,Saint George,186,96,G,9,0.0,0.0,0.0,0.0,0.4476650563607085,0.15061191626409018,0.04186795491143317,2.752012882447665,0.89723564143854,0.23877616747181965,0.0,0.47201492537313433,0.8672,0.0,0.0,0.0,0.0,0.14285714285714285,1.2821428571428573,0.023809523809523808,2.9761904761904763,0.8793650793650792,0.28214285714285714,0.0,0.4722222222222222,0.8953333333333333,12.0535331,-61.751805
Adam Polasek,34799,1991-07-12,"Ostrava, CZE",CZE,Ostrava,191,95,D,11,0.11594202898550725,0.2753623188405797,0.3903381642512077,0.9864734299516909,0.0,0.0,0.0,0.0,0.0,0.0,0.19227053140096617,0.0,0.0,0.11214953271028037,0.3177570093457944,0.42990654205607476,0.9158878504672897,0.0,0.0,0.0,0.0,0.0,0.0,0.1308411214953271,0.0,0.0,49.8349139,18.2820084
Adam Reideborn,10382,1992-01-18,"Stockholm, SWE",SWE,Stockholm,184,81,G,15,0.0,0.0,0.0,0.0,1.3312368972746331,0.19752620545073374,0.07127882599580712,1.719077568134172,0.7765199161425576,0.18677148846960168,0.0,0.5191256830601093,0.9060810810810811,0.0,0.0,0.0,0.0,0.8850574712643678,0.42712643678160916,0.08045977011494253,1.7586206896551724,0.7672413793103449,0.18586206896551727,0.0,0.5373134328358209,0.8855833333333334,59.3251172,18.0710935
Adam Svoboda,7226,1978-01-26,"Brno, CZE",CZE,Brno,177,87,G,17,0.0,0.0,0.0,0.0,0.25753768844221103,0.18144472361809047,0.05025125628140704,1.8630653266331658,0.7105737018425461,0.19787688442211054,0.0,0.5358361774744027,0.9052,0.0,0.0,0.0,0.0,0.425,0.7422500000000001,0.0375,2.0875,0.8054166666666667,0.24125000000000002,0.0,0.4782608695652174,0.89175,49.1922443,16.6113382
Adel Bulatov,423002,2001-02-24,"Kazan, RUS",RUS,Kazan,176,76,F,0,0.2565217391304348,0.4043478260869565,0.6608695652173913,0.908695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.2727272727272727,0.5757575757575758,0.8484848484848485,0.42424242424242425,0.0,0.0,0.0,0.0,0.0,0.0,-0.09090909090909091,0.0,0.0,55.7823547,49.1242266
Adil Beketayev,363487,1998-04-23,"Petropavlovsk, KAZ",KAZ,Petropavlovsk,193,93,D,5,0.09662921348314607,0.22247191011235956,0.31910112359550563,0.8764044943820225,0.0,0.0,0.0,0.0,0.0,0.0,-0.16404494382022472,0.0,0.0,0.07692307692307693,0.3076923076923077,0.38461538461538464,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,54.8668104,69.1334984
Adrian Foster,14513,1982-01-15,"Lethbridge, AB, CAN",CAN,Lethbridge,183,93,C,4,0.3123644251626898,0.5119305856832972,0.824295010845987,1.0759219088937093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27631578947368424,0.6052631578947368,0.881578947368421,1.2894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,49.6945782,-112.8331033
Agris Saviels,12550,1982-01-15,"Jurmala, LAT",LAT,Jurmala,186,92,D,13,0.08152645273200347,0.2445793581960104,0.3261058109280139,0.6556808326105811,0.0,0.0,0.0,0.0,0.0,0.0,-0.04856895056374675,0.0,0.0,0.050505050505050504,0.26262626262626265,0.31313131313131315,0.6262626262626263,0.0,0.0,0.0,0.0,0.0,0.0,-0.020202020202020204,0.0,0.0,56.9727164,23.7886979
Ahren Spylo,10836,1983-12-06,"Waterloo, ON, CAN",CAN,Waterloo,191,102,LW,3,0.37965616045845274,0.2808022922636103,0.660458452722063,1.0630372492836677,0.0,0.0,0.0,0.0,0.0,0.0,-0.05730659025787966,0.0,0.0,0.4,0.21428571428571427,0.6142857142857143,2.085714285714286,0.0,0.0,0.0,0.0,0.0,0.0,-0.05714285714285714,0.0,0.0,42.498275,-92.3328743
Ahti Oksanen,56595,1993-03-10,"Kirkkonummi, FIN",FIN,Kirkkonummi,191,94,LW,9,0.3166904422253923,0.4065620542082739,0.7232524964336662,0.38944365192582026,0.0,0.0,0.0,0.0,0.0,0.0,0.2296718972895863,0.0,0.0,0.24324324324324326,0.40540540540540543,0.6486486486486487,0.5945945945945946,0.0,0.0,0.0,0.0,0.0,0.0,0.2972972972972973,0.0,0.0,60.1227857,24.4406694
Aigars Cipruss,16228,1972-01-12,"Riga, LAT",LAT,Riga,180,82,C,5,0.26621160409556316,0.43430034129692835,0.7005119453924915,0.33447098976109213,0.0,0.0,0.0,0.0,0.0,0.0,0.025597269624573378,0.0,0.0,0.18421052631578946,0.3157894736842105,0.5,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.07894736842105263,0.0,0.0,56.9493977,24.1051846
Ainars Podzins,42439,1992-03-16,"Jurmala, LAT",LAT,Jurmala,181,88,LW/C,2,0.2222222222222222,0.253411306042885,0.4756335282651072,0.6120857699805068,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.13333333333333333,0.1111111111111111,0.24444444444444444,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,56.9727164,23.7886979
Airat Valiyev,77182,1991-04-15,"Nizhnekamsk, RUS",RUS,Nizhnekamsk,182,96,G,0,0.0,0.0,0.0,0.0,1.163265306122449,0.08238095238095237,0.05442176870748299,2.0272108843537415,0.6713151927437642,0.14748299319727892,0.0,0.494949494949495,0.87875,0.0,0.0,0.0,0.0,1.0,2.0733333333333333,0.0,3.0,0.48333333333333334,0.09000000000000001,0.0,0.0,0.75,55.6412879,51.8160376
Airat Ziazov,56249,1991-01-24,"Nizhnekamsk, RUS",RUS,Nizhnekamsk,180,86,C,6,0.26714801444043323,0.4043321299638989,0.6714801444043321,0.8664259927797834,0.0,0.0,0.0,0.0,0.0,0.0,0.061371841155234655,0.0,0.0,0.21621621621621623,0.5,0.7162162162162162,0.7432432432432432,0.0,0.0,0.0,0.0,0.0,0.0,0.13513513513513514,0.0,0.0,55.6412879,51.8160376
Akim Aliu,11116,1989-04-24,"Okene, NIG",NIG,Okene,193,102,RW/D,2,0.2968036529680365,0.3470319634703196,0.6438356164383562,2.095890410958904,0.0,0.0,0.0,0.0,0.0,0.0,-0.1004566210045662,0.0,0.0,0.1724137931034483,0.1896551724137931,0.3620689655172414,2.5517241379310347,0.0,0.0,0.0,0.0,0.0,0.0,-0.2413793103448276,0.0,0.0,7.461039550000001,6.398817009039226
Akim Trishin,340192,1999-08-16,"Moscow, RUS",RUS,Moscow,181,80,D,4,0.055415617128463476,0.18639798488664988,0.24181360201511334,0.4760705289672544,0.0,0.0,0.0,0.0,0.0,0.0,0.21158690176322417,0.0,0.0,0.05128205128205128,0.1282051282051282,0.1794871794871795,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,-0.05128205128205128,0.0,0.0,55.7504461,37.6174943
Alan Letang,19450,1975-09-04,"Renfrew, ON, CAN",CAN,Renfrew,187,93,D,3,0.06096595407759303,0.30641330166270786,0.3673792557403009,0.4552652414885194,0.0,0.0,0.0,0.0,0.0,0.0,-0.027711797307996833,0.0,0.0,0.09836065573770492,0.3114754098360656,0.4098360655737705,0.7377049180327869,0.0,0.0,0.0,0.0,0.0,0.0,-0.10655737704918032,0.0,0.0,45.7300564,-77.2793698
Albert Konozov,77193,1991-04-06,"St. Petersburg, RUS",RUS,Saint Petersburg,184,95,W,2,0.26639344262295084,0.28825136612021857,0.5546448087431693,0.7308743169398907,0.0,0.0,0.0,0.0,0.0,0.0,0.10382513661202186,0.0,0.0,0.16964285714285715,0.13392857142857142,0.30357142857142855,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,27.7700475,-82.6359078
Albert Leshchyov,16746,1971-09-27,"Izhevsk, RUS",RUS,Izhevsk,190,92,C,1,0.2490272373540856,0.3424124513618677,0.5914396887159533,0.5476653696498055,0.0,0.0,0.0,0.0,0.0,0.0,0.05933852140077821,0.0,0.0,0.33663366336633666,0.43564356435643564,0.7722772277227723,0.6138613861386139,0.0,0.0,0.0,0.0,0.0,0.0,0.07920792079207921,0.0,0.0,56.866557,53.2094166
Albert Polinin,21007,1989-01-13,"Yaroslavl, RUS",RUS,Yaroslavl,193,101,D,1,0.05975395430579965,0.14586994727592267,0.2056239015817223,1.1757469244288226,0.0,0.0,0.0,0.0,0.0,0.0,-0.007029876977152899,0.0,0.0,0.041666666666666664,0.08333333333333333,0.125,2.375,0.0,0.0,0.0,0.0,0.0,0.0,-0.20833333333333334,0.0,0.0,57.6263877,39.8933705
Albert Vishnyakov,18036,1983-12-30,"Almetievsk, RUS",RUS,Almetievsk,188,95,F,6,0.24066390041493776,0.27385892116182575,0.5145228215767634,1.2033195020746887,0.0,0.0,0.0,0.0,0.0,0.0,0.07365145228215768,0.0,0.0,0.10975609756097561,0.32926829268292684,0.43902439024390244,1.024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.12195121951219512,0.0,0.0,54.9005008,52.2963777
Albert Yarullin,58559,1993-05-03,"Kazan, RUS",RUS,Kazan,182,94,D,10,0.08653846153846154,0.23351648351648352,0.32005494505494503,0.8186813186813187,0.0,0.0,0.0,0.0,0.0,0.0,0.15521978021978022,0.0,0.0,0.10344827586206896,0.21839080459770116,0.3218390804597701,0.6896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.09195402298850575,0.0,0.0,55.7823547,49.1242266
Aldiyar Nurlan,617927,2004-04-06,-,-,-,185,85,F,2,0.44242424242424244,0.703030303030303,1.1454545454545455,0.9212121212121213,0.0,0.0,0.0,0.0,0.0,0.0,0.40606060606060607,0.0,0.0,0.34615384615384615,0.4230769230769231,0.7692307692307693,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.4230769230769231,0.0,0.0,None,None
Aleksandrs Jerofejevs,9738,1984-04-12,"Riga, LAT",LAT,Riga,189,94,D,4,0.0697211155378486,0.2549800796812749,0.3247011952191235,0.9741035856573705,0.0,0.0,0.0,0.0,0.0,0.0,0.04880478087649402,0.0,0.0,0.028169014084507043,0.2535211267605634,0.28169014084507044,0.5070422535211268,0.0,0.0,0.0,0.0,0.0,0.0,0.15492957746478872,0.0,0.0,56.9493977,24.1051846
Aleksandrs Nizivijs,4208,1976-09-16,"Riga, LAT",LAT,Riga,177,77,LW/RW,5,0.2262008733624454,0.36943231441048036,0.5956331877729257,0.45938864628820963,0.0,0.0,0.0,0.0,0.0,0.0,0.0069868995633187774,0.0,0.0,0.1984126984126984,0.3492063492063492,0.5476190476190477,0.3968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873015873015873,0.0,0.0,56.9493977,24.1051846
Aleksandrs Smirnovs,250297,1997-04-08,"Riga, LAT",LAT,Riga,190,85,D,2,0.08860759493670886,0.2310126582278481,0.31962025316455694,0.9462025316455697,0.0,0.0,0.0,0.0,0.0,0.0,-0.16139240506329114,0.0,0.0,0.045454545454545456,0.2727272727272727,0.3181818181818182,2.772727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.9493977,24.1051846
Aleksanteri Heiskanen,320547,1998-07-07,"Helsinki, FIN",FIN,Helsinki,180,76,G,5,0.0,0.0,0.0,0.0,0.8551401869158879,0.10775700934579438,0.009345794392523364,1.5093457943925233,0.27001557632398754,0.15126168224299064,0.0,0.39285714285714285,0.9181538461538461,0.0,0.0,0.0,0.0,0.5,0.3181818181818182,0.0,1.3181818181818181,0.0,0.15772727272727274,0.0,0.0,0.9005000000000001,60.1674881,24.9427473
Aleksejs Sirokovs,17899,1981-02-20,"Riga, LAT",LAT,Riga,182,89,C,12,0.2611156022635408,0.3330638641875505,0.5941794664510913,1.0185933710590138,0.0,0.0,0.0,0.0,0.0,0.0,0.0008084074373484236,0.0,0.0,0.19708029197080293,0.26277372262773724,0.45985401459854014,1.0875912408759123,0.0,0.0,0.0,0.0,0.0,0.0,-0.06569343065693431,0.0,0.0,56.9493977,24.1051846
Aleksi Halme,280302,1999-11-13,"Tampere, FIN",FIN,Tampere,184,88,LW/RW,4,0.37528604118993136,0.34096109839816935,0.7139588100686499,0.7482837528604119,0.0,0.0,0.0,0.0,0.0,0.0,-0.036613272311212815,0.0,0.0,0.23333333333333334,0.3,0.5333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-0.26666666666666666,0.0,0.0,61.4980214,23.7603118
Ales Jezek,18092,1990-06-25,"Tabor, CZE",CZE,Tabor,188,100,D/F,4,0.16,0.23085714285714284,0.38971428571428574,1.6297142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.029714285714285714,0.0,0.0,0.0761904761904762,0.13333333333333333,0.18095238095238095,1.5523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8983847,-95.6712275
Alex Broadhurst,90896,1993-03-07,"Orland Park, IL, USA",USA,Orland Park,180,82,C,5,0.2646048109965636,0.4581901489117984,0.722794959908362,0.38144329896907214,0.0,0.0,0.0,0.0,0.0,0.0,0.07674684994272624,0.0,0.0,0.2761904761904762,0.5523809523809524,0.8285714285714286,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.34285714285714286,0.0,0.0,41.630663,-87.8536288
Alex Grant,11393,1989-01-20,"Antigonish, NS, CAN",CAN,Antigonish,191,95,D,4,0.16589434661723818,0.366079703429101,0.5319740500463392,0.9369786839666358,0.0,0.0,0.0,0.0,0.0,0.0,-0.05560704355885079,0.0,0.0,0.1391304347826087,0.26956521739130435,0.40869565217391307,1.191304347826087,0.0,0.0,0.0,0.0,0.0,0.0,-0.17391304347826086,0.0,0.0,45.7035589,-61.8626826
Alex Lintuniemi,50668,1995-09-23,"Helsinki, FIN",FIN,Helsinki,192,105,D,5,0.07073509015256588,0.29819694868238555,0.36893203883495146,0.5811373092926491,0.0,0.0,0.0,0.0,0.0,0.0,-0.16920943134535368,0.0,0.0,0.13924050632911392,0.2911392405063291,0.43037974683544306,0.3037974683544304,0.0,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.0,0.0,60.1674881,24.9427473
Alex Riche,225187,1996-07-28,"Oakville, ON, CAN",CAN,Oakville,183,85,C,4,0.34474327628361856,0.4474327628361858,0.7921760391198044,0.58679706601467,0.0,0.0,0.0,0.0,0.0,0.0,-0.044009779951100246,0.0,0.0,0.21052631578947367,0.3684210526315789,0.5789473684210527,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.447436,-79.666672
Alex Westlund,15581,1975-12-28,"Flemington Village, NJ, USA",USA,Flemington Village,176,82,G,16,0.0,0.0,0.0,0.0,0.14857881136950904,0.12011627906976743,0.05426356589147287,1.7997416020671835,0.7152670111972438,0.18680878552971578,0.0,0.5539714867617108,0.9031724137931034,0.0,0.0,0.0,0.0,0.3163265306122449,0.368469387755102,0.05102040816326531,1.816326530612245,0.7117346938775511,0.21428571428571427,0.0,0.559322033898305,0.9091818181818181,55.8412591,-2.0751797
Alexander A. Sharov,169098,1995-11-05,"Moscow, RUS",RUS,Moscow,186,80,C/LW,6,0.243006993006993,0.2902097902097902,0.5332167832167832,0.4458041958041958,0.0,0.0,0.0,0.0,0.0,0.0,0.04195804195804196,0.0,0.0,0.3,0.64,0.94,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,55.7504461,37.6174943
Alexander Agapov,589066,2002-02-13,"Penza, RUS",RUS,Penza,178,80,F,0,0.4129692832764505,0.35494880546075086,0.7679180887372014,0.5290102389078498,0.0,0.0,0.0,0.0,0.0,0.0,0.18088737201365188,0.0,0.0,0.21818181818181817,0.16363636363636364,0.38181818181818183,0.8545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.12727272727272726,0.0,0.0,53.200001,45.0
Alexander Akmaldinov,223794,1994-06-23,"Ust-Kamenogorsk, KAZ",KAZ,Ust-Kamenogorsk,187,84,C/RW,2,0.1935483870967742,0.27956989247311825,0.4731182795698925,0.6946236559139785,0.0,0.0,0.0,0.0,0.0,0.0,0.2021505376344086,0.0,0.0,0.10344827586206896,0.21839080459770116,0.3218390804597701,0.6781609195402298,0.0,0.0,0.0,0.0,0.0,0.0,-0.022988505747126436,0.0,0.0,49.9484438,82.6274791
Alexander Alexeyev,333787,1999-11-15,"St. Petersburg, RUS",RUS,Saint Petersburg,193,97,D,2,0.10256410256410256,0.3696581196581197,0.4722222222222222,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.12606837606837606,0.0,0.0,0.13333333333333333,0.3333333333333333,0.4666666666666667,0.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,27.7700475,-82.6359078
Alexander Antropov,103595,1990-08-16,"Yekaterinburg, RUS",RUS,Yekaterinburg,177,81,F,0,0.3605150214592275,0.33476394849785407,0.6952789699570815,0.7339055793991416,0.0,0.0,0.0,0.0,0.0,0.0,0.05150214592274678,0.0,0.0,0.42857142857142855,0.38095238095238093,0.8095238095238095,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,56.839104,60.60825
Alexander Avtsin,38656,1991-03-19,"Moscow, RUS",RUS,Moscow,190,99,RW,0,0.22598870056497175,0.23587570621468926,0.461864406779661,0.71045197740113,0.0,0.0,0.0,0.0,0.0,0.0,-0.06497175141242938,0.0,0.0,0.2857142857142857,0.21428571428571427,0.5,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.2619047619047619,0.0,0.0,55.7504461,37.6174943
Alexander Axyonenko,18692,1986-03-08,"Novosibirsk, RUS",RUS,Novosibirsk,184,89,D,1,0.043478260869565216,0.06649616368286446,0.10997442455242967,1.1227621483375958,0.0,0.0,0.0,0.0,0.0,0.0,-0.12276214833759591,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,0.0,0.0,55.0288307,82.9226887
Alexander Barabanov,87913,1994-06-17,"St. Petersburg, RUS",RUS,Saint Petersburg,179,88,LW/RW,13,0.27050183598531213,0.3623011015911873,0.6328029375764994,0.23990208078335373,0.0,0.0,0.0,0.0,0.0,0.0,0.17747858017135862,0.0,0.0,0.297029702970297,0.22772277227722773,0.5247524752475248,0.44554455445544555,0.0,0.0,0.0,0.0,0.0,0.0,0.15841584158415842,0.0,0.0,27.7700475,-82.6359078
Alexander Belyayev,359983,1999-03-28,-,-,-,181,85,F,1,0.2857142857142857,0.3050847457627119,0.5907990314769975,0.5084745762711864,0.0,0.0,0.0,0.0,0.0,0.0,0.048426150121065374,0.0,0.0,0.17857142857142858,0.25,0.42857142857142855,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,0.0,None,None
Alexander Bergström,2074,1986-01-18,"Osby, SWE",SWE,Osby,190,88,LW/RW,6,0.286,0.415,0.701,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.1590909090909091,0.3181818181818182,0.4772727272727273,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,-0.022727272727272728,0.0,0.0,56.416667,14.083333
Alexander Berkutov,18839,1986-05-31,"Perm, RUS",RUS,Perm,185,96,D,0,0.10326086956521739,0.26222826086956524,0.3654891304347826,1.3668478260869565,0.0,0.0,0.0,0.0,0.0,0.0,-0.010869565217391304,0.0,0.0,0.013333333333333334,0.12,0.13333333333333333,1.7733333333333334,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,0.0,0.0,58.014965,56.246723
Alexander Bogdanov,50305,1988-03-25,"Novokuznetsk, RUS",RUS,Novokuznetsk,182,83,D,0,0.056133056133056136,0.14137214137214138,0.19750519750519752,1.1704781704781704,0.0,0.0,0.0,0.0,0.0,0.0,-0.04158004158004158,0.0,0.0,0.07142857142857142,0.21428571428571427,0.2857142857142857,1.6428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,53.7575903,87.1358494
Alexander Bolshakov,94684,1992-05-07,"Mytishchi, RUS",RUS,Mytishchi,189,93,D,4,0.08935361216730038,0.21292775665399238,0.30228136882129275,0.5304182509505704,0.0,0.0,0.0,0.0,0.0,0.0,0.15019011406844107,0.0,0.0,0.07407407407407407,0.14814814814814814,0.2222222222222222,1.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,-0.2962962962962963,0.0,0.0,55.9094928,37.7339358
Alexander Borisevich,347501,1998-07-22,"Karaganda, KAZ",KAZ,Karaganda,168,61,C,7,0.18498659517426275,0.32171581769436997,0.5067024128686327,0.5576407506702413,0.0,0.0,0.0,0.0,0.0,0.0,0.1742627345844504,0.0,0.0,0.1527777777777778,0.2777777777777778,0.4305555555555556,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,49.1767322,74.1811272
Alexander Borovkov,18075,1982-01-12,"Moscow, RUS",RUS,Moscow,178,82,F,10,0.24343675417661098,0.38424821002386633,0.6276849642004774,0.60381861575179,0.0,0.0,0.0,0.0,0.0,0.0,0.060859188544152745,0.0,0.0,0.17045454545454544,0.38636363636363635,0.5568181818181818,0.4772727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.1590909090909091,0.0,0.0,55.7504461,37.6174943
Alexander Brit,164661,1994-01-14,"Khabarovsk, RUS",RUS,Khabarovsk,186,87,D,0,0.014354066985645933,0.10526315789473684,0.11961722488038277,0.6220095693779905,0.0,0.0,0.0,0.0,0.0,0.0,-0.10526315789473684,0.0,0.0,0.0,0.12,0.12,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,51.6312684,136.121524
Alexander Bryntsev,216571,1995-05-21,"Seversk, RUS",RUS,Seversk,193,97,D,2,0.03145695364238411,0.11920529801324503,0.15066225165562913,0.3658940397350993,0.0,0.0,0.0,0.0,0.0,0.0,-0.06291390728476821,0.0,0.0,0.07142857142857142,0.14285714285714285,0.21428571428571427,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,56.603161,84.881012
Alexander Budkin,18547,1986-09-08,"Chelyabinsk, RUS",RUS,Chelyabinsk,195,96,D,1,0.05565217391304348,0.10782608695652174,0.1634782608695652,0.44173913043478263,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.031746031746031744,0.15873015873015872,0.19047619047619047,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,-0.2857142857142857,0.0,0.0,55.1598408,61.4025547
Alexander Bumagin,9592,1987-03-01,"Belgorod, RUS",RUS,Belgorod,182,87,LW,2,0.2198830409356725,0.3157894736842105,0.5356725146198831,0.5216374269005848,0.0,0.0,0.0,0.0,0.0,0.0,-0.07017543859649122,0.0,0.0,0.2,0.2545454545454545,0.45454545454545453,0.21818181818181817,0.0,0.0,0.0,0.0,0.0,0.0,-0.14545454545454545,0.0,0.0,50.5955595,36.5873394
Alexander Burmistrov,22927,1991-10-21,"Kazan, RUS",RUS,Kazan,185,85,C,5,0.15714285714285714,0.2761904761904762,0.43333333333333335,0.6466666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.11650485436893204,0.20388349514563106,0.32038834951456313,1.0097087378640777,0.0,0.0,0.0,0.0,0.0,0.0,-0.038834951456310676,0.0,0.0,55.7823547,49.1242266
